image_name,blue_cast,green_cast,low_light,blur,mean_a,mean_b,color_variance,mean_v,laplacian_var,edge_density
278_img_.png,1,0,0,0,-5.716092109680176,-15.063494682312012,605.4121704101562,128.61712646484375,360.3035732845985,0.12817142857142858
279_img_.png,1,0,0,0,3.2140276432037354,-22.110515594482422,356.9351501464844,99.58119201660156,283.77797649306484,0.04585888975155279
27_img_.png,1,0,0,1,-7.3272624015808105,-6.012786388397217,47.576934814453125,150.85862731933594,37.137675259017946,0.0138671875
280_img_.png,0,0,0,1,-5.467470645904541,-2.940345048904419,87.97618865966797,155.02310180664062,11.814596235105727,0.0008984375
281_img_.png,0,0,0,0,-0.3109830617904663,0.5197428464889526,64.58055877685547,149.75747680664062,161.0957810974121,0.04616536458333333
282_img_.png,1,0,0,0,-17.690793991088867,-7.364502429962158,549.452392578125,170.1448516845703,1484.5570111236184,0.13786450252615667
284_img_.png,1,0,0,0,-17.760053634643555,-17.44043731689453,152.29010009765625,163.94732666015625,429.6079754832465,0.0774605828953655
285_img_.png,1,0,0,1,-14.199970245361328,-15.625507354736328,95.74603271484375,117.49575805664062,127.25355058363809,0.020065104166666667
287_img_.png,1,0,0,0,-7.001816272735596,-17.337562561035156,644.9501342773438,124.5947036743164,597.2783942824093,0.09059862485448196
2882.png,0,0,1,1,-8.09395694732666,-0.6400824785232544,64.2181396484375,84.44158172607422,42.96936094224718,0.035207248263888886
288_img_.png,0,1,0,0,-34.788063049316406,10.166699409484863,109.82421875,137.79281616210938,662.4019257169703,0.07570751900648807
28_img_.png,0,0,0,0,-21.74809455871582,-0.5653463006019592,476.1634826660156,151.74562072753906,300.8676745906173,0.07038518518518519
290_img_.png,0,0,1,0,-11.077676773071289,1.3461111783981323,268.4351806640625,84.02887725830078,815.9311125305484,0.11872155155353256
292_img_.png,0,1,0,0,-17.072603225708008,5.743521690368652,189.57626342773438,162.52210998535156,701.0563758002701,0.04931735859570911
293_img_.png,0,1,0,0,-35.48966979980469,13.932074546813965,537.4655151367188,140.58392333984375,1183.2708571959145,0.08428531624407913
294_img_.png,1,0,1,0,0.19421488046646118,-5.20285701751709,76.98440551757812,47.21406173706055,3291.8829526638683,0.1231325492689129
295_img_.png,1,0,0,0,-18.42652702331543,-15.420991897583008,480.5205993652344,162.14537048339844,4400.911916665093,0.19797619047619047
296_img_.png,0,1,0,1,-24.694704055786133,2.246640682220459,30.70027732849121,122.73087310791016,48.27573406537374,0.017431640625
2977.png,1,0,0,0,-18.03870964050293,-8.656508445739746,313.5513916015625,118.43164825439453,176.39884714745412,0.07858723958333333
298_img_.png,1,0,0,0,-3.365558385848999,-19.193553924560547,168.71273803710938,128.99314880371094,363.8139023047912,0.059234728127097784
299_img_.png,1,0,0,1,-25.648237228393555,-14.986753463745117,143.93234252929688,153.95669555664062,351.1171741319579,0.016676912094231493
29_img_.png,1,0,0,0,4.1813435554504395,-7.336897850036621,330.0534362792969,131.20794677734375,2313.6203893363772,0.12493852459016394
2_img_.png,1,0,0,0,2.995337963104248,-14.190261840820312,1543.3448486328125,141.27545166015625,3764.0069314447032,0.1856294978097622
3001.png,1,0,0,1,-12.045514106750488,-16.066051483154297,275.048583984375,108.21117401123047,68.38844390506979,0.03216579861111111
300_img_.png,0,1,0,0,-24.928091049194336,16.454877853393555,408.5845642089844,110.67227172851562,592.3316009239215,0.09638077136295241
3015.png,1,0,0,0,-4.606532096862793,-5.821370601654053,247.42047119140625,121.4308853149414,85.6650360133689,0.058016493055555556
301_img_.png,1,0,0,0,-27.31345558166504,-8.774849891662598,222.30580139160156,140.13272094726562,344.42076871684816,0.06883892604131527
302_img_.png,1,0,0,0,-17.651945114135742,-15.548233985900879,285.12347412109375,120.8965835571289,267.47087959026203,0.04998015873015873
303_img_.png,1,0,0,0,-10.245941162109375,-20.369319915771484,142.51280212402344,144.02627563476562,755.7799407138251,0.10390461997019373
304_img_.png,0,1,0,0,-9.798112869262695,27.140527725219727,86.29600524902344,108.17144012451172,1890.965656450659,0.20942960633682284
305_img_.png,1,0,0,0,-19.630203247070312,-9.949150085449219,160.04063415527344,124.7587890625,2049.9854685689565,0.12681569796323894
306_img_.png,1,0,0,0,-5.843809604644775,-12.403016090393066,98.2091293334961,97.34738159179688,723.3770736709497,0.08632936507936508
307_img_.png,0,1,0,0,-20.536487579345703,10.081626892089844,87.9420394897461,132.30038452148438,377.7909026203074,0.06194444444444445
30_img_.png,1,0,0,0,-25.3773250579834,-13.18520450592041,144.61427307128906,176.203857421875,933.8369903972059,0.14746766791823113
31.png,0,0,0,0,-8.62206745147705,-1.0134743452072144,386.73724365234375,128.27474975585938,111.72135021266114,0.058645833333333335
311_img_.png,0,1,0,0,-19.64906120300293,12.608842849731445,86.56565856933594,163.06105041503906,1394.0115915402346,0.2040139095876801
312_img_.png,1,0,0,0,-6.287982940673828,-18.475080490112305,326.40283203125,133.76507568359375,1717.194137747734,0.1329259127407935
313_img_.png,1,0,0,0,-13.634047508239746,-19.671646118164062,158.35366821289062,129.5269317626953,1101.6461292891,0.13357142857142856
314_img_.png,1,0,0,0,-20.92673110961914,-6.7635016441345215,220.49472045898438,129.5447540283203,402.9853228623877,0.09215631929046564
315_img_.png,1,0,0,0,-17.888742446899414,-10.041036605834961,224.86099243164062,114.96112060546875,3238.3998651911947,0.17641472101305897
316_img_.png,1,0,0,0,-15.593204498291016,-20.07644271850586,298.860107421875,152.2979278564453,2099.588316422538,0.1732935916542474
317_img_.png,1,0,0,0,-14.740336418151855,-19.235315322875977,346.98486328125,138.94090270996094,1772.6517322938962,0.11464426877470356
318_img_.png,0,0,0,0,-7.076105117797852,-3.3729360103607178,311.6037292480469,101.78730010986328,1019.3199918893807,0.10843517138599106
3196.png,0,1,0,1,-20.000383377075195,5.442704200744629,102.29174041748047,86.89944458007812,54.82933722316482,0.031340060763888886
319_img_.png,1,0,0,0,-21.78398323059082,-10.38928508758545,398.89764404296875,131.15467834472656,877.1010783502902,0.09716196314134458
3202.png,1,0,0,1,-15.01560115814209,-4.514315128326416,122.74302673339844,86.65771484375,17.68467727622986,0.008675130208333333
320_img_.png,1,0,0,0,-4.956264495849609,-14.504838943481445,613.9334716796875,130.3269500732422,4794.4688344889855,0.20226527570789865
322_img_.png,0,0,0,0,-34.23467254638672,-0.4094600975513458,204.10162353515625,146.09808349609375,1593.0923456866622,0.15521978021978022
323_img_.png,1,0,0,0,11.412495613098145,-43.22053146362305,145.87246704101562,139.5376739501953,758.0151888051863,0.10506462308165737
324_img_.png,1,0,0,0,-7.881527900695801,-16.139503479003906,364.7794189453125,114.07029724121094,2747.577913548359,0.15091269841269842
325_img_.png,1,0,0,0,-14.070823669433594,-26.341047286987305,223.53887939453125,160.86184692382812,1512.2012773901665,0.11411732130849254
326_img_.png,1,0,0,0,-19.49191665649414,-18.1842098236084,452.5286865234375,157.759521484375,1997.0292021391474,0.10568023833167825
327_img_.png,1,0,0,0,-5.534584999084473,-24.429468154907227,150.74655151367188,126.47648620605469,438.450601255377,0.041212121212121214
328_img_.png,0,0,0,1,-21.210559844970703,1.6588215827941895,26.257400512695312,135.7480926513672,32.99649929046631,0.01357421875
32_img_.png,1,0,0,0,-10.886704444885254,-19.31906509399414,379.0213623046875,133.0400390625,689.7869850185896,0.10520248127340824
330_img_.png,1,0,0,1,-8.85482120513916,-18.00928497314453,143.08282470703125,108.5907974243164,570.7395408064846,0.011865079365079365
332_img_.png,0,1,1,0,-2.719244956970215,2.3128068447113037,298.1889953613281,72.66688537597656,1059.5089041097742,0.09782414307004471
3330.png,1,0,0,1,5.094200134277344,-35.49241638183594,484.3682861328125,133.75299072265625,12.477880108793284,0.0035394965277777777
334_img_.png,1,0,0,0,-20.050689697265625,-18.14261245727539,163.26004028320312,162.03945922851562,2289.6523814899133,0.15942374565325385
336_img_.png,1,0,0,0,-6.533968448638916,-10.438273429870605,283.30584716796875,138.66986083984375,2353.044859646243,0.10410714285714286
337_img_.png,1,0,0,0,-11.560723304748535,-9.004117965698242,149.92738342285156,88.40734100341797,831.8438986008904,0.09444048467569494
338_img_.png,0,1,1,0,-10.306357383728027,14.595108032226562,362.98455810546875,79.6150894165039,1023.6885668964646,0.09724697959992078
340_img_.png,1,0,0,0,-6.499305725097656,-23.82341194152832,264.90240478515625,130.7937469482422,407.08168504306815,0.07299603174603174
341_img_.png,1,0,0,0,-14.710442543029785,-10.875349998474121,181.40573120117188,107.6366195678711,978.7259286632914,0.08697466467958272
342_img_.png,1,0,0,0,-23.25625228881836,-15.522912979125977,36.684303283691406,138.67092895507812,200.61857657911884,0.033458646616541354
343_img_.png,1,0,0,0,-7.482590675354004,-23.608694076538086,87.62054443359375,143.557373046875,861.9402184988381,0.12844127550009904
345_img_.png,1,0,0,1,-2.9286611080169678,-40.75014114379883,207.3826141357422,178.57904052734375,90.29273551709022,0.01766033623910336
346_img_.png,0,0,0,0,-3.9882960319519043,-1.452677607536316,219.1634521484375,114.04246520996094,3047.514233019995,0.23393939393939395
347_img_.png,0,0,0,0,-15.420777320861816,-3.6907761096954346,118.19249725341797,124.25926208496094,850.7466933736993,0.11127619953246959
348_img_.png,0,0,0,0,-36.42301559448242,-0.7858585715293884,97.96336364746094,148.67120361328125,306.94063488998154,0.03028322440087146
35.png,0,0,0,0,-10.456466674804688,1.29938805103302,451.162841796875,138.96945190429688,332.85395516115824,0.14986870659722223
350_img_.png,1,0,0,0,-20.066898345947266,-8.102449417114258,131.78468322753906,127.2232894897461,1695.7694424277895,0.14737238427393787
351_img_.png,1,0,0,0,-6.447438716888428,-8.830693244934082,234.58883666992188,100.18653869628906,3317.5812547483906,0.18664172272419696
353_img_.png,1,0,0,0,-14.661355972290039,-5.957850456237793,170.2545166015625,115.65481567382812,875.3365624013096,0.17769454848106533
355_img_.png,1,0,0,0,-9.530674934387207,-13.209939956665039,66.6060562133789,100.31404876708984,121.99878796643985,0.03227720422451644
356_img_.png,1,0,0,0,-23.567110061645508,-20.901763916015625,409.72576904296875,182.68687438964844,1267.9646156338906,0.10056521912192015
359_img_.png,1,0,0,0,2.552906036376953,-37.23642349243164,384.93878173828125,148.53378295898438,1440.764407762855,0.0898360655737705
360_img_.png,1,0,0,0,-8.004935264587402,-30.747024536132812,72.77175903320312,148.7189178466797,124.51854560274668,0.03176372248537197
361_img_.png,0,0,0,1,-20.15392303466797,-1.9061014652252197,248.05120849609375,91.91869354248047,207.41102150406823,0.02250950269242952
362_img_.png,1,0,0,0,5.367094039916992,-38.06126022338867,373.0549011230469,133.67332458496094,165.11475216359437,0.028912071535022354
363_img_.png,1,0,0,0,6.696631908416748,-33.82532501220703,346.298583984375,108.480712890625,311.6426041177625,0.03239506172839506
364_img_.png,1,0,0,0,9.423233985900879,-42.86238098144531,780.023681640625,155.66835021972656,164.20492057823128,0.030337301587301586
3650.png,0,0,0,1,0.1658572107553482,7.121166229248047,175.460205078125,108.43067932128906,46.83990901330547,0.015079210069444444
365_img_.png,1,0,0,0,-13.22356128692627,-19.40479850769043,417.87384033203125,123.65042114257812,2764.412159874711,0.15957171314741037
366_img_.png,0,0,0,0,-11.819947242736816,0.9583259224891663,250.1336669921875,98.45658874511719,1702.7897041290955,0.1803895923746111
367_img_.png,1,0,0,0,-31.225292205810547,-6.050431728363037,216.92950439453125,152.89688110351562,1976.3574124914146,0.15043983600684632
369_img_.png,1,0,0,1,-4.031755447387695,-12.396886825561523,285.2952575683594,110.10015869140625,79.68200619370143,0.037544487847222224
370_img_.png,1,0,0,0,-6.101178169250488,-4.38423490524292,41.21186828613281,85.38766479492188,106.0591643137567,0.051775173611111114
371_img_.png,1,0,0,1,-1.5874923467636108,-19.43331527709961,83.1639404296875,102.45918273925781,15.91500648927571,0.0026280381944444446
3728.png,0,1,0,1,-5.432897090911865,2.6862683296203613,155.61985778808594,122.43119812011719,66.8453679178862,0.024736328125
372_img_.png,1,0,0,1,-7.05830192565918,-12.073083877563477,216.754638671875,138.7207794189453,18.00717230325864,0.0058203125
373_img_.png,1,0,0,1,-3.5392003059387207,-29.470455169677734,126.10418701171875,127.37445068359375,79.64997053578577,0.026158854166666665
374_img_.png,1,0,0,1,-1.8204394578933716,-32.44565200805664,51.236759185791016,131.5798797607422,19.087405597676174,0.0034559461805555554
375_img_.png,1,0,0,0,2.947483777999878,-10.787201881408691,428.367919921875,129.7493133544922,88.23924674634463,0.04052951388888889
376_img_.png,1,0,0,0,-3.3875770568847656,-5.294657230377197,319.2893371582031,130.832275390625,109.04260886373521,0.04971137152777778
377_img_.png,1,0,0,1,-4.4224748611450195,-17.674375534057617,125.8422622680664,140.172607421875,40.98023762947248,0.016668836805555556
378_img_.png,0,0,0,0,0.35230252146720886,-0.9845052361488342,80.60145568847656,131.8822479248047,226.31172033992343,0.10925130208333333
379_img_.png,1,0,0,1,3.6090896129608154,-14.500639915466309,193.11212158203125,142.27401733398438,25.210718069001185,0.015907118055555555
37_img_.png,0,1,0,0,-16.142780303955078,13.652861595153809,60.21258544921875,119.6515884399414,599.8387598126624,0.2022265625
380_img_.png,0,1,0,1,-46.36677169799805,11.75514030456543,8.316574096679688,185.5582275390625,15.58685946820577,0.00033203125
381_img_.png,1,0,0,0,-23.11315155029297,-27.121213912963867,288.9962463378906,201.59234619140625,345.4622518457772,0.0900763358778626
382_img_.png,1,0,0,0,-28.244096755981445,-13.69539737701416,6.693363189697266,171.47679138183594,140.63433208320694,0.036557058304567916
383_img_.png,0,1,0,1,-24.510831832885742,23.330190658569336,70.86407470703125,137.70103454589844,24.97289894616794,0.006270090738932292
384_img_.png,1,0,0,0,-19.361711502075195,-25.270099639892578,105.21730041503906,193.0873565673828,101.26661741729923,0.040064352574102964
385_img_.png,1,0,1,0,-9.574027061462402,-4.044950008392334,67.75079345703125,79.01753234863281,168.69170554266566,0.05911458333333333
386_img_.png,0,1,0,0,-14.556543350219727,5.476325035095215,147.25131225585938,150.3142852783203,287.1098202453884,0.14033745659722222
387_img_.png,0,0,1,0,-5.00048303604126,-3.8221919536590576,62.73515319824219,64.09442901611328,103.86522460911009,0.03392686631944444
389_img_.png,1,0,0,0,-11.207534790039062,-19.456005096435547,47.578330993652344,128.50015258789062,145.95739568142244,0.04747829861111111
391_img_.png,1,0,0,1,-13.78919792175293,-32.31816864013672,119.40190887451172,182.20321655273438,42.808487131541966,0.003961588541666667
3925.png,0,1,0,1,-5.995944023132324,2.283071756362915,22.132511138916016,136.7997283935547,31.769835318896213,0.011142578125
392_img_.png,1,0,0,0,-12.00773811340332,-16.154521942138672,282.9461364746094,101.67559051513672,81.46691335569622,0.027330075845974328
393_img_.png,1,0,0,1,-22.27281951904297,-21.320199966430664,275.661865234375,193.54075622558594,64.2888786195576,0.048140106143897674
3947.png,0,0,0,1,-10.849428176879883,1.4400596618652344,97.11430358886719,126.30708312988281,32.47374308050532,0.011279296875
394_img_.png,1,0,0,0,-21.173240661621094,-7.947611331939697,86.87979125976562,134.8636016845703,362.4762590514954,0.047034991335853815
395_img_.png,1,0,0,0,-6.07338809967041,-8.964893341064453,283.54779052734375,112.01924896240234,859.000078080796,0.07794744976816075
39_img_.png,1,0,0,0,-7.719399929046631,-15.498918533325195,790.0087280273438,132.5831298828125,3951.7658894064,0.17378444444444444
3_img_.png,1,0,0,0,6.4863433837890625,-20.148225784301758,623.7950439453125,147.592041015625,3250.95179297161,0.13518666666666668
4.png,1,0,0,0,-2.270282030105591,-12.238463401794434,330.7337646484375,129.4461212158203,120.67349854041207,0.05337890625
400_img_.png,1,0,1,0,-10.235818862915039,-6.748122692108154,122.23535919189453,56.495460510253906,630.1005145527799,0.05963700182165548
401_img_.png,1,0,1,0,-14.044293403625488,-9.671067237854004,70.55339813232422,76.44686889648438,187.49379312996587,0.025320619126589276
402_img_.png,1,0,0,0,-16.65146255493164,-20.412187576293945,146.50192260742188,144.07261657714844,99.06578124044071,0.04157483114113047
403_img_.png,1,0,0,0,-7.059223651885986,-36.67024230957031,853.5408325195312,197.5170440673828,483.1193093267167,0.0900382464310585
404_img_.png,1,0,0,1,-23.295011520385742,-7.979007244110107,203.4259033203125,132.5546112060547,251.44880458845583,0.01976723759332455
405_img_.png,1,0,0,1,-25.846229553222656,-19.092782974243164,48.53487777709961,167.70040893554688,16.057851484129166,0.0005989583333333333
406_img_.png,1,0,0,1,-32.619571685791016,-14.870465278625488,96.47469329833984,192.68112182617188,48.06876077456974,0.015236183449074073
4070.png,0,0,0,1,-10.596019744873047,-2.0968523025512695,46.302032470703125,92.31808471679688,20.00985247425503,0.006354166666666667
407_img_.png,1,0,0,1,-23.488727569580078,-18.00902557373047,81.82414245605469,152.277099609375,20.07329360595541,0.001911844204475034
408_img_.png,0,1,0,0,-27.914947509765625,7.020082950592041,231.44259643554688,132.54873657226562,306.60076312806143,0.0784734987745098
409_img_.png,1,0,0,0,-15.969362258911133,-14.270045280456543,271.36761474609375,135.73236083984375,1166.139698936161,0.13630642361111112
410_img_.png,1,0,1,0,-4.360800266265869,-10.592204093933105,93.05768585205078,70.8323974609375,477.7094348920444,0.05610020955403646
411_img_.png,1,0,0,0,-7.777243137359619,-24.03081703186035,607.4547729492188,157.99310302734375,2079.4865177773777,0.11893
412_img_.png,1,0,0,0,-22.935325622558594,-9.690024375915527,91.52381134033203,154.23890686035156,421.2841613737236,0.10363636363636364
413_img_.png,1,0,0,0,-9.571839332580566,-4.762509822845459,499.5138854980469,92.77257537841797,2391.7803617063737,0.19141276041666666
415_img_.png,1,0,0,0,-14.670106887817383,-4.537135124206543,131.11163330078125,168.12184143066406,2035.5003282956793,0.09721552878179385
416_img_.png,1,0,0,0,-10.384746551513672,-23.984773635864258,157.4336700439453,144.45497131347656,289.20728328439185,0.03656377048493231
417_img_.png,1,0,0,0,-13.191237449645996,-27.023303985595703,109.92562866210938,156.14927673339844,126.98781770432153,0.03058317257753376
418_img_.png,1,0,0,0,-17.741716384887695,-15.336016654968262,213.53138732910156,118.9107894897461,622.678743552327,0.07152199762187872
419_img_.png,1,0,0,1,10.96650218963623,-48.59764099121094,212.12916564941406,165.15274047851562,80.50039365179997,0.016414835164835165
41_img_.png,0,0,0,0,-25.64666175842285,-0.48069867491722107,220.69351196289062,141.56947326660156,543.8356983814826,0.189664
420_img_.png,1,0,0,0,3.3310670852661133,-43.05449295043945,328.5303039550781,168.2169952392578,334.9250380428696,0.05813085480093677
421_img_.png,1,0,0,0,-0.5624527335166931,-24.748994827270508,1277.2926025390625,127.31417083740234,1346.499636748785,0.11642717828284839
422_img_.png,1,0,0,0,-9.40850830078125,-16.568077087402344,319.911376953125,129.35520935058594,220.71965335961104,0.059503748125937034
423_img_.png,1,0,0,0,-0.05675015598535538,-42.12172317504883,314.09552001953125,180.14593505859375,706.1115695148409,0.0970236688720857
424_img_.png,1,0,0,0,-1.5401569604873657,-26.83126449584961,490.8236083984375,171.36996459960938,4075.265875187933,0.13115187198067632
425_img_.png,1,0,0,0,-6.0638933181762695,-37.942447662353516,131.15589904785156,195.75094604492188,146.9052866529154,0.042764453371140515
428_img_.png,1,0,0,0,-7.718120098114014,-22.666078567504883,219.00405883789062,149.31167602539062,221.83174755978018,0.05146100578953343
429_img_.png,1,0,0,1,-17.282882690429688,-22.00243377685547,311.9053649902344,168.62274169921875,54.26722027328896,0.02100246913580247
42_img_.png,0,0,1,0,-11.907893180847168,0.7994844317436218,258.80926513671875,71.39290618896484,857.0702388399988,0.11489888888888888
432_img_.png,1,0,0,1,-18.48147201538086,-4.56473970413208,8.467008590698242,138.64988708496094,17.472175909413235,0.001162109375
433_img_.png,0,1,0,0,-36.38742446899414,9.813820838928223,64.43423461914062,149.279541015625,495.5989285241049,0.07768214936247723
435_img_.png,1,0,0,1,11.10049057006836,-39.56237030029297,60.07957077026367,131.04815673828125,78.31804687492465,0.02905490451388889
436_img_.png,0,1,0,0,-24.668041229248047,21.862104415893555,191.5051727294922,147.20919799804688,168.08816937767295,0.05697632058287796
437_img_.png,1,0,0,1,-29.332284927368164,-5.593522071838379,72.5606689453125,160.5925750732422,44.999045283072704,0.008581481481481482
438_img_.png,1,0,0,1,-29.839435577392578,-11.355351448059082,149.2737274169922,179.93748474121094,41.293013225018534,0.028330439814814815
439_img_.png,1,0,0,1,-11.680323600769043,-15.535697937011719,23.112775802612305,97.58396911621094,23.80414713593032,0.004737875990634006
43_img_.png,1,0,0,0,-13.73440170288086,-13.892463684082031,617.3794555664062,148.62503051757812,1928.8381534705634,0.11700345995288575
440_img_.png,1,0,0,1,-35.5997314453125,-6.356209754943848,67.47999572753906,178.6702423095703,16.409835068648537,0.007992621527777778
441_img_.png,0,1,0,1,-44.03315353393555,17.938417434692383,46.35523986816406,155.88250732421875,61.168378397031724,0.004878997802734375
442_img_.png,0,1,0,0,-32.48487854003906,6.936509132385254,101.39141082763672,159.73329162597656,723.6552181396485,0.13842410714285713
443_img_.png,0,1,0,0,-28.886390686035156,6.077275276184082,87.47854614257812,141.64451599121094,477.710445317067,0.17827799479166667
444_img_.png,0,1,0,1,-23.623254776000977,15.872662544250488,276.4608459472656,164.99649047851562,55.672648844231496,0.015094401041666667
445_img_.png,1,0,0,0,-12.22476577758789,-27.641725540161133,127.93413543701172,186.94981384277344,172.6493153396448,0.03586555357338222
446_img_.png,1,0,0,0,-10.997176170349121,-31.323476791381836,372.74578857421875,171.1076202392578,165.12944383300783,0.05110931396484375
447_img_.png,1,0,0,1,-23.080829620361328,-6.056048393249512,39.11745834350586,140.3976593017578,56.953672264946825,0.017662760416666666
448_img_.png,1,0,0,0,-5.2346038818359375,-20.743377685546875,335.787109375,134.04190063476562,1415.8370317375131,0.09372177954847277
449_img_.png,1,0,0,0,-2.1184537410736084,-35.3685302734375,741.7967529296875,186.95013427734375,735.895735441301,0.06682985074626865
44_img_.png,1,0,0,0,-9.436624526977539,-23.503610610961914,572.279541015625,148.0850372314453,1251.4574543780857,0.16660807291666666
450_img_.png,1,0,0,0,-9.644033432006836,-10.535791397094727,519.2557373046875,146.27635192871094,356.7767616036539,0.06063269395934726
451_img_.png,1,0,0,0,-4.396640777587891,-15.920634269714355,189.5458984375,144.6851043701172,284.3035810016885,0.0477344799785004
452_img_.png,1,0,0,0,-0.16161702573299408,-13.116633415222168,700.220458984375,122.18097686767578,6274.767966993925,0.18767375886524823
453_img_.png,1,0,0,0,-3.5983643531799316,-11.640485763549805,54.292354583740234,144.06517028808594,101.24858661012296,0.03480679156908665
454_img_.png,0,0,1,1,-9.48150634765625,1.0193575620651245,84.84730529785156,46.44166946411133,4.473348402443197,0.0
455_img_.png,1,0,1,1,-0.46284058690071106,-14.019903182983398,59.82296371459961,71.69200134277344,41.04508309118515,0.0020983810709838107
457_img_.png,1,0,0,0,-7.850587844848633,-5.818860054016113,51.068328857421875,142.15133666992188,155.83698784690168,0.0978559956872831
458_img_.png,1,0,0,0,-22.40479850769043,-6.135319232940674,55.56708526611328,138.6136474609375,91.44812359736761,0.027952473958333335
459_img_.png,0,1,0,0,-36.90508270263672,21.398521423339844,266.5000915527344,142.62680053710938,945.4846135809812,0.15279461780136652
45_img_.png,1,0,0,1,-24.948795318603516,-10.501173973083496,105.6705551147461,138.78138732910156,20.769813261579923,0.007322466777408638
460_img_.png,0,0,0,0,-20.255847930908203,0.3896912634372711,541.2171630859375,129.62144470214844,1760.573942254698,0.14476406461367072
461_img_.png,1,0,0,0,-5.590353012084961,-25.53713607788086,466.12542724609375,140.048583984375,132.0618966691013,0.050275607638888886
462_img_.png,1,0,0,1,-9.787851333618164,-13.876739501953125,259.9542236328125,127.76129913330078,58.07068772262232,0.043333333333333335
463_img_.png,1,0,0,0,-0.4997410178184509,-4.081587314605713,571.216552734375,129.3880157470703,2060.6754070413435,0.17557226399331663
464_img_.png,0,0,0,0,-7.477724552154541,-3.8351752758026123,379.72332763671875,108.53355407714844,992.1422536892989,0.10126048599556295
465_img_.png,1,0,0,0,0.3906894326210022,-25.691097259521484,209.38665771484375,154.05340576171875,818.9863767823442,0.061712449596774195
466_img_.png,1,0,0,0,-19.128250122070312,-28.857709884643555,102.79878234863281,193.73703002929688,1623.166888195437,0.16210052745888923
467_img_.png,1,0,0,0,-23.43288803100586,-7.139420509338379,65.78804016113281,146.16561889648438,122.34458836157057,0.04015625
468_img_.png,1,0,0,0,-3.4464664459228516,-22.688196182250977,726.3297119140625,136.9268798828125,1858.7481960965006,0.16795997191011236
469_img_.png,1,0,0,1,-15.347673416137695,-9.51904296875,117.9734115600586,218.3851776123047,31.44869175855828,0.015808284457478006
46_img_.png,1,0,0,0,-11.483867645263672,-17.739578247070312,317.166748046875,115.5008773803711,268.7411851134449,0.06756390056022409
470_img_.png,0,1,0,1,-42.31618118286133,7.4588141441345215,54.1649169921875,157.93785095214844,9.128562394886456,0.00013744212962962964
471_img_.png,0,1,0,1,-4.494565486907959,41.42920684814453,46.087188720703125,161.00076293945312,54.782287947676316,0.012041788856304985
472_img_.png,1,0,0,1,-2.107123613357544,-23.609800338745117,46.68177032470703,121.45094299316406,184.9318383863113,0.013123505976095618
473_img_.png,1,0,0,0,-19.92424774169922,-9.520732879638672,230.05264282226562,120.3741683959961,97.38884898482993,0.025380952380952383
476_img_.png,0,1,0,0,-10.299198150634766,11.409997940063477,54.41677474975586,131.84815979003906,96.16348881518121,0.041118344571029995
477_img_.png,0,0,0,0,-23.759540557861328,-1.3630197048187256,28.09890365600586,121.87578582763672,146.66554311283102,0.044050121940963756
478_img_.png,0,0,0,0,-25.165515899658203,-3.520763874053955,334.5119934082031,134.45645141601562,209.1739907824502,0.06140285904747796
479_img_.png,0,0,0,1,-10.460193634033203,-1.6093101501464844,63.932281494140625,215.08058166503906,10.654617287813581,0.001506805419921875
480_img_.png,1,0,0,1,-26.521764755249023,-10.573995590209961,93.5263671875,143.6282958984375,17.76445170910943,0.0031242489786109107
481_img_.png,1,0,0,1,-34.39301300048828,-6.453282356262207,219.74191284179688,184.17066955566406,280.7497973305546,0.0068520886615515775
482_img_.png,0,1,0,0,-26.946866989135742,7.98311710357666,281.310791015625,145.60601806640625,1678.5456603131104,0.2142369991474851
483_img_.png,1,0,0,0,1.081221103668213,-20.493316650390625,781.5050659179688,139.8080596923828,2371.793353135673,0.16577074823690213
484_img_.png,0,1,0,0,-26.468799591064453,3.206357717514038,34.80961608886719,157.73228454589844,1741.6532307305722,0.18768256104056288
485_img_.png,1,0,0,1,-1.6077485084533691,-24.281579971313477,111.76659393310547,144.75852966308594,24.835083549488914,0.005977647569444445
486_img_.png,0,0,0,1,-28.006473541259766,-2.839066505432129,73.05894470214844,133.67881774902344,49.489331576335374,0.005316677624369932
487_img_.png,1,0,0,0,-13.162086486816406,-14.243205070495605,47.724395751953125,92.98822784423828,271.36595238886986,0.07468531468531468
488_img_.png,1,0,0,0,-11.122248649597168,-13.6028413772583,199.3115692138672,103.64925384521484,309.8955239539961,0.05184475184956843
489_img_.png,1,0,0,1,-24.79200553894043,-5.782516956329346,117.06804656982422,126.2076416015625,64.78316712984999,0.037977083333333335
48_img_.png,1,0,0,1,-2.3837943077087402,-21.38378143310547,124.0709457397461,172.7944793701172,621.5083585783038,0.020879032258064516
490_img_.png,1,0,0,0,-24.53216552734375,-20.95706558227539,435.14306640625,189.93179321289062,585.1208314588297,0.09263640238704177
491_img_.png,1,0,0,0,-2.387071371078491,-13.846452713012695,115.35962677001953,117.99161529541016,279.82899869343123,0.10653996019398425
492_img_.png,0,0,0,0,-23.00646209716797,-0.9682252407073975,87.77508544921875,121.5309066772461,155.1101495415713,0.07059120343116643
493_img_.png,1,0,0,0,-3.952110528945923,-14.430936813354492,83.0886001586914,137.23817443847656,116.57925015088188,0.06073133680555556
494_img_.png,1,0,0,1,1.8339550495147705,-12.59220027923584,137.7080535888672,133.0421142578125,61.908420100741914,0.027337239583333332
